,ax
14462,5405.709227434611
14463,5406.477864179126
14464,5402.8247077308615
14465,5404.305473548769
14466,5399.388140414207
14467,5401.439071918303
14468,5399.55124807389
14469,5397.18603700819
14470,5400.143278797563
14471,5392.902648573536
14472,5398.294330786222
14473,5395.0406128295435
14474,5402.498864654114
14475,5405.281911355121
14476,5403.476903720912
14477,5404.232201246218
14478,5399.146481478074
14479,5399.566400474569
14480,5400.74622834856
14481,5401.355070832968
14482,5405.341178422616
14483,5396.88756785564
14484,5404.053427377536
14485,5396.8335474422265
14486,5397.912421855326
14487,5397.462911869022
14488,5399.291261815356
14489,5394.981114199364
14490,5395.478012068103
14491,5397.054692392588
14492,5394.063960580012
14493,5390.608855089897
14494,5398.632793202686
14495,5394.7845454827975
14496,5393.160211832098
14497,5389.482863003178
14498,5398.947898251726
14499,5395.045487548159
14500,5395.799591927348
14501,5397.311754139283
14502,5398.082531849293
14503,5400.5737559251365
14504,5398.802350120757
14505,5406.208228157599
14506,5398.886847991508
14507,5403.268720409834
14508,5400.008826745695
14509,5401.542097181838
14510,5402.2355645498055
14511,5400.628001702448
14512,5396.874882223702
14513,5397.045175077843
14514,5395.788527101154
14515,5395.135382910226
14516,5410.382052167429
14517,5393.227252601032
14518,5398.802591323927
14519,5391.25903922602
14520,5398.710473134489
14521,5394.824838947912
14522,5393.45101600482
14523,5393.867261477071
14524,5397.078930877673
14525,5390.950813161871
14526,5393.981618296961
14527,5383.568863324667
14528,5393.536127346055
14529,5386.564174499772
14530,5387.865604150433
14531,5392.107409087161
14532,5391.514371859188
14533,5390.044974194442
14534,5390.663387688245
14535,5388.109168512058
14536,5388.49476289985
14537,5385.9230473609505
14538,5393.59733056362
14539,5390.30646400269
14540,5391.002784344557
14541,5387.867213849999
14542,5386.965911980893
14543,5383.772711830954
14544,5388.695024846343
14545,5390.219910067798
14546,5391.426532940617
14547,5392.61158033483
14548,5390.668498727743
14549,5394.955823990234
14550,5390.664012936443
14551,5394.78215695153
14552,5395.864248035903
14553,5396.244169830118
14554,5395.2199439375245
14555,5399.532373850752
14556,5395.019796378041
14557,5400.285960223026
14558,5394.789142304502
14559,5393.167224665619
14560,5391.65815589011
14561,5396.774894233754
14562,5390.097001204204
14563,5394.828719103915
14564,5389.533131131457
14565,5393.763122935849
14566,5389.12159738126
14567,5390.4148431517915
14568,5391.770614717681
14569,5389.198228063378
14570,5392.8098895583835
14571,5403.097672618149
14572,5391.887008369195
14573,5393.125586347742
14574,5387.137068080836
14575,5393.756478478547
14576,5393.3316123430095
14577,5399.231522308747
14578,5398.890869898122
14579,5402.480358246796
14580,5407.11125236992
14581,5400.328800899574
14582,5397.582940501804
14583,5393.544002121202
14584,5400.029544705856
14585,5398.357543578486
14586,5398.0179330834735
14587,5396.095670204522
14588,5396.400908883154
14589,5393.465281301172
14590,5399.468574187808
14591,5396.663005591927
14592,5398.48119863259
14593,5400.333501388857
14594,5400.961626879053
14595,5398.948221428175
14596,5400.50772478315
14597,5402.793102546598
14598,5399.704786275672
14599,5403.3233922577765
14600,5395.772483695401
14601,5392.986533575706
14602,5402.992498291103
14603,5400.049328143666
14604,5395.386722678883
14605,5401.371726572712
14606,5402.7085727446665
14607,5399.341856125484
14608,5399.779559559431
14609,5402.575149994061
14610,5399.481425137824
14611,5402.10787126146
14612,5401.237179424375
14613,5398.387530386457
14614,5403.2563633803675
14615,5398.738799878445
14616,5402.065465717137
14617,5402.229607609407
14618,5402.805924394994
14619,5397.60228050728
14620,5401.56024580644
14621,5391.98931360988
14622,5398.873125382197
14623,5398.3684063033825
14624,5400.806601784554
14625,5404.44396670324
14626,5400.711245813975
14627,5400.0967716121695
14628,5406.074758858547
14629,5399.13061208645
14630,5397.979864555088
14631,5394.326416501906
14632,5398.8752688829
14633,5406.415842532379
14634,5404.082541170343
14635,5398.291464761664
14636,5404.881691351208
14637,5407.295277610485
14638,5406.644646161553
14639,5398.964184800895
14640,5398.3838037080895
14641,5400.795608778268
14642,5397.081403578777
14643,5400.354498170049
14644,5394.334525907122
14645,5397.027214791304
14646,5395.365963766757
14647,5392.266365472216
14648,5388.530068609076
14649,5393.845378178186
14650,5393.76052933988
14651,5389.34717830716
14652,5390.68175736252
14653,5384.8219239486425
14654,5386.981393501873
14655,5390.855554102162
14656,5393.956600747075
14657,5388.75338990591
14658,5394.779738538263
14659,5393.530266037668
14660,5395.064597562049
14661,5390.659239094169
14662,5388.786796796759
14663,5397.129539514405
14664,5383.598842068462
14665,5387.519462221911
14666,5394.421114838727
14667,5396.582312484908
14668,5397.879888793029
14669,5400.965446866133
14670,5397.3958308241245
14671,5398.067756208779
14672,5395.072323538101
14673,5401.905533988314
14674,5403.522607401071
14675,5398.695833503576
14676,5400.049600368835
14677,5400.417295115794
14678,5395.573104516395
14679,5395.744332568138
14680,5397.483812028525
14681,5395.561900817249
14682,5396.0997498645875
14683,5397.406817816349
14684,5396.30576691734
14685,5387.8875860572425
14686,5390.529176420553
14687,5395.363278010665
14688,5396.919468731593
14689,5392.244264209566
14690,5395.137727302296
14691,5394.184482222852
14692,5394.870881952005
14693,5393.1260648305615
14694,5390.4771104761685
14695,5394.310446300609
14696,5392.183059429079
14697,5392.642677927555
14698,5393.964167839635
14699,5391.730977790294
14700,5397.994128881569
14701,5397.168855764967
14702,5388.785545958371
14703,5395.263362724715
14704,5396.73255720703
14705,5399.255611870058
14706,5392.309364788176
14707,5400.551857756403
14708,5397.285143263456
14709,5393.794450106222
14710,5386.70400804949
14711,5393.754269246949
14712,5391.711900270857
14713,5391.197169388569
14714,5393.293679593346
14715,5398.704104113314
14716,5395.8789471436785
14717,5394.188816485134
14718,5396.451680810317
14719,5394.095792638018
14720,5390.666014584653
14721,5391.467868224072
14722,5392.109312667127
14723,5391.816097623858
14724,5392.935922502868
14725,5395.158939712629
14726,5392.591078924959
14727,5393.433633284948
14728,5385.770599370256
14729,5390.85743721718
14730,5388.593296181475
14731,5392.882106041657
14732,5400.721141536863
14733,5389.820967223458
14734,5399.2937162982735
14735,5394.983186018428
14736,5400.661587553517
14737,5402.0120879757305
14738,5401.285000982287
14739,5400.419650507201
14740,5397.236655504046
14741,5401.10655113069
14742,5399.0189018168085
14743,5394.830876890614
14744,5395.644671129865
14745,5391.754609516157
14746,5397.7339454648
14747,5390.283012964947
14748,5399.642467210994
14749,5399.998054037501
14750,5400.0083275284305
14751,5398.7456136606015
14752,5403.181073529984
14753,5402.263558394704
14754,5397.485166830623
14755,5398.263008932463
14756,5400.539218146182
14757,5399.173450503015
14758,5397.775501209599
14759,5397.171626113122
14760,5396.152782472765
14761,5397.525595345936
14762,5400.44926106148
14763,5398.266625443349
14764,5400.10981409788
14765,5403.732549881041
14766,5403.166329790402
14767,5399.377894524261
14768,5397.768382512919
14769,5398.433455832698
14770,5399.794039430502
14771,5394.852156556673
14772,5401.22119088307
14773,5402.777888316246
14774,5398.949457567295
14775,5398.931226348466
14776,5404.148154167746
14777,5399.039273025853
14778,5399.703356523847
14779,5399.662914602453
14780,5401.341652597272
14781,5399.598996461512
14782,5399.360966418588
14783,5404.176054839611
14784,5406.114735256563
14785,5403.403426009616
14786,5400.920081417038
14787,5404.119462464768
14788,5404.582371189582
14789,5404.746537829136
14790,5408.564954318003
14791,5410.703121977498
14792,5407.439614035456
14793,5406.825518269785
14794,5402.937296575553
14795,5406.559771728855
14796,5403.040492278862
14797,5406.955661770076
14798,5403.870464260297
14799,5395.290535169307
14800,5401.591505431757
14801,5402.318827362924
14802,5397.847093817496
14803,5398.198309400776
14804,5402.761130361554
14805,5402.583829238496
14806,5400.801715818942
14807,5397.678178726886
14808,5405.063624028318
14809,5398.557151143122
14810,5401.618783394544
14811,5402.771590365151
14812,5401.873852543836
14813,5403.272881416192
14814,5399.470571228068
14815,5402.343667123882
14816,5401.632917946771
14817,5396.966180791231
14818,5394.9058258777
14819,5400.221801031188
14820,5399.06503544668
14821,5397.083069317699
14822,5402.821373494958
14823,5403.517643402367
14824,5403.8901081001495
14825,5401.271003026828
14826,5390.465159058102
14827,5389.007439199934
14828,5392.069448117703
14829,5390.013969565146
14830,5391.6004208815975
14831,5392.427078421734
14832,5400.8347057216215
14833,5398.167651201977
14834,5407.00757788423
14835,5412.950872185124
14836,5406.254260811673
14837,5408.189652220325
14838,5399.998148883821
14839,5409.719516367056
14840,5406.434159150733
14841,5398.2716344440605
14842,5397.227841111292
14843,5399.85324745666
14844,5403.45467603894
14845,5404.249760585602
14846,5402.865640930344
14847,5408.696159648721
14848,5404.789786310681
14849,5400.286431593551
14850,5403.0199375098255
14851,5409.106452185463
14852,5399.229634498053
14853,5392.303309794126
14854,5397.84417895427
14855,5408.399689661658
14856,5395.7356917987445
14857,5400.966487998126
14858,5399.700716173762
14859,5403.872248813066
14860,5399.421887694931
14861,5401.009475226135
14862,5403.267260530017
14863,5400.528099881483
14864,5395.20575091029
14865,5399.839095377244
14866,5396.448477904498
14867,5395.341978273489
14868,5393.762526939574
14869,5392.548137783082
14870,5396.610077375271
14871,5403.658788195996
14872,5402.481442749665
14873,5395.655380850483
14874,5398.844350944627
14875,5409.041319265824
14876,5401.762510656886
14877,5403.990002498396
14878,5404.25662053753
14879,5400.289090844358
14880,5402.544772410688
14881,5405.572141889332
14882,5401.739726287381
14883,5398.844535508208
14884,5403.10427476301
14885,5405.93562582034
14886,5402.505470105586
14887,5404.4810134656955
14888,5393.739849350663
14889,5401.538531446405
14890,5398.199393189439
14891,5391.409882066778
14892,5399.909641465299
14893,5402.320066474027
14894,5398.898386859397
14895,5397.054750121603
14896,5395.862756067122
14897,5396.248639004812
14898,5389.536332631682
14899,5397.491714296664
14900,5402.864186114702
14901,5403.742823854938
14902,5402.757782066517
14903,5407.42341526003
14904,5412.223390613124
14905,5408.4909172977095
14906,5416.7992589611895
14907,5406.562172314452
14908,5404.674990554453
14909,5398.913915881389
14910,5405.953312148719
14911,5392.784590677913
14912,5402.745779256302
14913,5400.608370604347
14914,5402.82097257466
14915,5393.339961220783
14916,5385.879597896326
14917,5378.815776694413
14918,5392.444061539029
14919,5384.027786402717
14920,5368.4977049708405
14921,5377.838412004177
14922,5368.977330943078
14923,5365.598628576689
14924,5372.222172368747
14925,5395.92190744676
14926,5406.3622194015725
14927,5416.271326020559
14928,5415.4375085154215
14929,5425.970703734375
14930,5435.436921073457
14931,5399.808994204887
14932,5403.124768472165
14933,5449.5860080787625
14934,5424.733173536674
14935,5380.188431356821
14936,5381.810802056363
14937,5410.04812894451
14938,5386.652107732834
14939,5391.409564867423
14940,5316.9630689438645
14941,5359.6394531765445
14942,5375.288431328036
14943,5373.746157624165
14944,5367.375486500259
14945,5357.029038359886
14946,5354.332270022929
14947,5351.800775568279
14948,5356.300797930228
14949,5353.384455385334
14950,5345.117458249491
14951,5342.459715384042
14952,5340.870133013127
14953,5353.602468552739
14954,5355.750118869523
14955,5361.498608708815
14956,5356.534658224446
14957,5354.270199799511
14958,5354.202805150674
14959,5356.988464597276
14960,5357.817510764876
14961,5352.903165759438
14962,5340.274195990434
14963,5352.8782347260285
14964,5354.16307020506
14965,5354.3483101900665
14966,5350.623867264578
14967,5351.940631330962
14968,5350.369132698725
14969,5351.354656365513
14970,5345.50211679257
14971,5354.758557376659
14972,5347.107790942362
14973,5348.619923070274
14974,5353.79008261761
14975,5346.316904807317
14976,5349.52174958939
14977,5348.275910602667
14978,5347.021292701347
14979,5345.278128110659
14980,5346.854928929742
14981,5342.9692506700185
14982,5349.8227089225575
14983,5349.579534705988
14984,5346.028635746006
14985,5339.863247738973
14986,5340.360563708715
14987,5346.609761218573
14988,5346.214264304089
14989,5347.437391991123
14990,5348.678056786044
14991,5345.514784520686
14992,5346.204575141456
14993,5346.098995419497
14994,5342.945021881929
14995,5344.235477629856
14996,5351.5049263116925
14997,5344.1899446719335
14998,5349.717627234402
14999,5349.370376128675
15000,5350.856879714886
15001,5344.75684108087
15002,5347.766040335475
15003,5342.301913398738
15004,5344.906813791396
15005,5349.489620259254
15006,5341.101455771344
15007,5345.140439253349
15008,5345.72419466
15009,5348.533196686115
15010,5347.667485365502
15011,5345.860923141558
15012,5349.244326970044
15013,5347.598415284896
15014,5351.154110981079
15015,5351.098447625145
15016,5348.256530261581
15017,5342.017381877894
15018,5344.102282079713
15019,5345.863099156202
15020,5346.96825207052
15021,5348.138918346934
15022,5353.334904788998
15023,5355.668275397852
15024,5352.434088986433
15025,5350.512986190525
15026,5357.876946664403
15027,5353.691182654516
15028,5357.249517507709
15029,5356.563139664724
15030,5353.399415237892
15031,5348.088541299677
15032,5348.7391358824825
15033,5354.340673669513
15034,5356.3268544089615
15035,5349.55121012669
15036,5351.589454415234
15037,5350.476362307157
15038,5354.043992359877
15039,5350.423388896151
15040,5352.645647692018
15041,5352.96775830546
15042,5349.795545530529
15043,5357.868392982416
15044,5358.198323823213
15045,5354.146120577724
15046,5359.343576578231
15047,5353.761085658547
15048,5359.256743936102
15049,5358.256750964738
15050,5360.556908169662
15051,5360.504325418982
15052,5360.25568395857
15053,5355.930306327403
15054,5357.262537543265
15055,5359.322945013219
15056,5356.746843436103
15057,5360.479481653002
15058,5353.3963262816505
15059,5358.162502133887
15060,5355.457939372992
15061,5354.782124882074
15062,5351.2797974001305
15063,5349.350859527226
15064,5349.9492124481
15065,5349.2577560042555
15066,5349.0640529659595
15067,5353.647060002234
15068,5353.675832021287
15069,5355.2625661909
15070,5353.823757424135
15071,5351.740173699387
15072,5357.600832655126
15073,5357.299303094895
15074,5361.218838790074
15075,5363.545213277703
15076,5369.134267351495
15077,5363.662363998829
15078,5357.02280015777
15079,5349.408020253584
15080,5351.72325475551
15081,5352.799977658674
15082,5357.504106731773
15083,5358.311233840732
15084,5349.8799595158225
15085,5344.319922873384
15086,5343.491891136972
15087,5336.368311627132
15088,5336.422546209123
15089,5321.7808587718455
15090,5318.224635138244
15091,5325.832672221526
15092,5330.165381096419
15093,5340.09990631655
15094,5336.081219975145
15095,5341.249952888019
15096,5338.177021100541
15097,5339.183449976417
15098,5338.687141315226
15099,5338.707390662068
15100,5337.7699955897015
15101,5351.208232241696
15102,5350.490989317723
15103,5358.222589229404
15104,5352.232108786851
15105,5368.24204286587
15106,5363.179969650825
15107,5368.615670145049
15108,5357.441434752759
15109,5365.664751098373
15110,5348.709109670788
15111,5359.160892416214
15112,5384.279384869368
15113,5377.566045007945
15114,5387.9249833458025
15115,5373.969716544754
15116,5370.543943903796
15117,5367.122204307236
15118,5354.2889636988075
15119,5340.260917947072
15120,5316.608430939765
15121,5327.11723558668
15122,5315.407818796083
15123,5298.854442507717
15124,5347.8551714375635
15125,5379.536226308366
15126,5407.612749476946
15127,5381.562801333038
15128,5395.092841790303
15129,5385.115387161908
15130,5370.043470552537
15131,5375.443555941451
15132,5374.776459976451
15133,5379.644149270029
15134,5370.309822844035
15135,5386.752806015311
15136,5388.719193506866
15137,5385.252505914178
15138,5382.802555625606
15139,5375.884412748592
15140,5389.622040814899
15141,5371.911622679562
15142,5378.686152468576
15143,5376.72194346258
15144,5379.06527664127
15145,5379.819169627462
15146,5389.63020557155
15147,5382.530389669857
15148,5386.365168827454
15149,5383.003151035685
15150,5383.318635101305
15151,5383.652250970849
15152,5382.497917613787
15153,5381.1875664283
15154,5386.448625343399
15155,5384.970344164791
15156,5386.044922892758
15157,5395.724419821174
15158,5385.971691874083
15159,5386.413342964583
15160,5380.141060644705
15161,5384.87285969991
15162,5377.07591711824
15163,5386.425439739435
15164,5388.56499846765
15165,5386.899489994922
15166,5391.622922953749
15167,5385.727026241564
15168,5389.747705443512
15169,5397.382953727766
15170,5395.071032635468
15171,5394.186823858169
15172,5395.607327104436
15173,5390.064510533397
15174,5389.767276085588
15175,5382.031832401481
15176,5388.077479456742
15177,5382.0069844707505
15178,5381.154922401417
15179,5379.865195512795
15180,5382.208070087991
15181,5379.513385182489
15182,5388.0101813224865
15183,5376.648532247643
15184,5383.429871163657
15185,5385.541553858655
15186,5386.024970502109
15187,5385.67410522393
15188,5383.067492066859
15189,5381.3345439444065
15190,5379.815512346752
15191,5385.682146951406
15192,5382.4636754431995
15193,5375.287499757889
15194,5382.296698181374
15195,5389.62043754213
15196,5385.060018240974
15197,5377.2013327831155
15198,5380.348837423137
15199,5379.387225938193
15200,5379.852867119363
15201,5376.417557573712
15202,5378.287002155811
15203,5381.145460503611
15204,5383.899027666784
15205,5379.832657675682
15206,5383.960553366778
15207,5388.7976558986775
15208,5380.687611042767
15209,5378.308961395258
15210,5382.141843340367
15211,5381.540462686703
15212,5375.915595156346
15213,5380.574470322282
15214,5382.161967904551
15215,5384.476250077634
15216,5380.115738568742
15217,5390.43319932509
15218,5376.285168807051
15219,5379.059744038987
15220,5435.422218201521
15221,5409.831402794471
15222,5455.726812429691
15223,5509.58326029218
15224,5481.551963842218
15225,5414.415120785693
15226,5387.44746942409
15227,5354.03916114021
15228,5351.1088552411165
15229,5361.989068096727
15230,5406.307620928177
15231,5370.733372871801
15232,5450.1938132931355
15233,5433.4398034445285
15234,5388.410909292333
15235,5393.220525092901
15236,5362.124897969902
15237,5393.052390787786
15238,5379.540198257665
15239,5404.525395782835
15240,5407.753941508691
15241,5433.144877744223
15242,5328.121949128956
15243,5315.447104904299
15244,5353.3524575444935
15245,5331.670056812305
15246,5334.607610202851
15247,5319.221894879548
15248,5342.377961571524
15249,5343.390017652186
15250,5350.709406736983
15251,5324.721368624943
15252,5318.713698768843
15253,5318.735055990669
15254,5316.627426403864
15255,5308.1470436301115
15256,5308.982384976165
15257,5313.868927671677
15258,5318.376629744555
15259,5317.446187546183
15260,5306.323468497543
15261,5299.906217993163
15262,5301.358800737122
15263,5305.658485329421
15264,5306.899274928231
15265,5306.018160130904
15266,5301.423612232006
15267,5304.0912561248715
15268,5307.675236923834
15269,5307.750099356992
15270,5310.642913908468
15271,5305.054407593786
15272,5301.594675725092
15273,5308.907269088431
15274,5302.887981886197
15275,5307.37498944039
15276,5312.259797468337
15277,5314.707679398947
15278,5313.017287396723
15279,5303.937620128101
15280,5310.434221073143
15281,5313.172414184353
15282,5314.006901632781
15283,5312.815517268009
15284,5311.2267222211185
15285,5309.342055480512
15286,5319.038896683261
15287,5319.445619017007
15288,5316.046920432332
15289,5309.651346162425
15290,5310.991960012234
15291,5308.243895051595
15292,5313.747451483675
15293,5316.571357703237
15294,5313.956686412787
15295,5314.458193146977
15296,5305.775573174363
15297,5314.95107396359
15298,5315.976482140319
15299,5318.225942826912
15300,5315.972945439693
15301,5315.65788211106
15302,5312.702815288317
15303,5312.290364870651
15304,5320.0859464474115
15305,5320.512029310092
15306,5312.011416278195
15307,5310.650086848792
15308,5311.3184177312705
15309,5312.484651381354
15310,5316.615201134741
15311,5308.790669243946
15312,5309.470571260643
15313,5311.823216591728
15314,5314.447829541844
15315,5310.157595565416
15316,5309.174046326211
15317,5307.370724615555
15318,5300.931142238236
15319,5305.896994089186
15320,5298.904942398674
15321,5307.881620676788
15322,5304.759892183384
15323,5295.989239336189
15324,5302.536287089501
15325,5298.991473658445
15326,5296.672272123113
15327,5307.02684518457
15328,5304.7003709623295
15329,5301.950551203717
15330,5301.644287007197
15331,5297.007913129929
15332,5297.135542089281
15333,5298.930997763672
15334,5301.224251613608
15335,5297.177408625771
15336,5297.731165752142
15337,5296.116271708393
15338,5298.538047026642
15339,5300.572541534397
15340,5293.95229906667
15341,5295.777732557239
15342,5297.576782746136
15343,5290.76845126395
15344,5296.952566008031
15345,5296.052712313691
15346,5292.759645489306
15347,5291.567857870131
15348,5292.427182858974
15349,5290.23552191781
15350,5288.117788507227
15351,5283.789081508911
15352,5285.4856952910595
15353,5290.1561914207805
15354,5286.042191218504
15355,5291.0215450426285
15356,5289.462316265367
15357,5293.808018814859
15358,5285.836731907712
15359,5290.077282284087
15360,5294.675555800487
15361,5291.833473767808
15362,5285.355154850676
15363,5284.661583985374
15364,5282.071898834767
15365,5287.391391587759
15366,5284.03761246365
15367,5276.61635838377
15368,5281.766794189325
15369,5288.012940260181
15370,5284.698856747584
15371,5289.439837813444
15372,5291.672962190082
15373,5286.87709425725
15374,5285.351944650855
15375,5287.1497167815505
15376,5291.364750082665
15377,5290.509747625713
15378,5287.198905038077
15379,5281.898866111453
15380,5285.216543176831
15381,5281.658446083003
15382,5280.8473525150275
15383,5281.575562530825
15384,5282.306082110959
15385,5274.486701818716
15386,5283.604506062472
15387,5293.151526169191
15388,5288.543722916185
15389,5284.5752437930105
15390,5280.43123448148
15391,5285.2827797144
15392,5290.842304952507
15393,5284.817850623279
15394,5286.615564540238
15395,5286.442483431228
15396,5288.672808506494
15397,5289.811456866999
15398,5285.15810787847
15399,5286.88113792893
15400,5287.42595456609
15401,5292.407758598503
15402,5292.761391805989
15403,5293.724840295522
15404,5288.443257290407
15405,5283.966178029045
15406,5286.713486822615
15407,5292.832331055321
15408,5270.882941215134
15409,5288.135196348235
15410,5284.162142978642
15411,5287.4773068153145
15412,5288.968185648587
15413,5293.095037672282
15414,5286.203398018174
15415,5290.313771785424
15416,5291.201576540639
15417,5295.906956734306
15418,5294.54546136056
15419,5291.14749716183
15420,5298.219890891619
15421,5292.061218361924
15422,5293.877806575118
15423,5291.51238505768
15424,5294.347009467995
15425,5294.382798936893
15426,5288.49287653596
15427,5290.796580196352
15428,5295.4292272925495
15429,5287.775208896775
15430,5292.6526033863465
15431,5301.9296150025175
15432,5297.337323773846
15433,5304.04118459881
15434,5301.136540183494
15435,5300.560148323434
15436,5300.1149819721095
15437,5301.244045421242
15438,5301.493146205295
15439,5296.8839865026775
15440,5289.678650861315
15441,5298.608382814074
15442,5292.797555207081
15443,5296.804945610397
15444,5294.616394157232
15445,5298.254194974465
15446,5295.653884965489
15447,5292.904741585891
15448,5293.920412235301
15449,5294.769868796066
15450,5305.249494283654
15451,5302.5455310660955
15452,5296.02587455813
15453,5299.958255823216
15454,5292.192975263386
15455,5295.858234839989
15456,5285.367970471199
15457,5286.890542108656
15458,5288.419447563736
15459,5292.127145384079
15460,5296.092234349589
15461,5305.73691979338
15462,5290.429605853615
15463,5292.667472667354
15464,5299.208784381076
15465,5302.459779519235
15466,5304.563404228711
15467,5301.8033065185045
15468,5297.644831510165
15469,5298.794203855705
15470,5296.887528806246
15471,5304.229190173726
15472,5301.599003747949
15473,5300.302039985769
15474,5301.482274543027
15475,5303.288572032704
15476,5301.847594770794
15477,5300.802777864098
15478,5298.316662704944
15479,5305.646962252269
15480,5302.164964085052
15481,5299.615465488552
15482,5301.899558445585
15483,5298.717977396242
15484,5298.647182842764
15485,5303.005879132459
15486,5304.739832873685
15487,5305.585699964853
15488,5310.126648730163
15489,5306.80686045582
15490,5311.0035455639245
15491,5307.1588943264505
15492,5306.581506052859
15493,5306.237875821709
15494,5307.81939070304
15495,5302.674911796275
15496,5304.8595806805615
15497,5299.778890294303
15498,5301.74085869663
15499,5297.0144705078355
15500,5306.537682515415
15501,5310.728240025454
15502,5306.732855002742
15503,5303.483854125972
15504,5307.365858826019
15505,5313.455543660539
15506,5307.495684030177
15507,5295.496357598047
15508,5297.263602556957
15509,5304.775520708361
15510,5300.65607063797
15511,5304.8316272961065
15512,5299.225485362683
15513,5307.111128325384
15514,5306.20822764549
15515,5308.6792347622195
15516,5304.117270156616
15517,5302.468057966825
15518,5301.625181404855
15519,5302.629596139705
15520,5309.002854371483
15521,5300.16701976578
15522,5302.827525424228
15523,5300.550331989657
15524,5300.075312636006
15525,5299.654650335918
15526,5299.454899308698
15527,5300.0072614641
15528,5302.679691446408
15529,5301.537389538948
15530,5305.873982593729
15531,5304.789613005328
15532,5306.482087824161
15533,5303.547635567747
15534,5302.7181892798935
15535,5305.465714363461
15536,5296.930250083095
15537,5300.944161166839
15538,5298.2592793137765
15539,5297.774162767898
15540,5298.145187108437
15541,5297.400714258083
15542,5307.513651862591
15543,5307.939918368194
15544,5296.300563052258
15545,5300.0192385589235
15546,5299.24460044973
15547,5295.322263117965
15548,5295.83845456169
15549,5297.195200592491
15550,5293.923414126033
15551,5292.90560051349
15552,5295.43476627064
15553,5294.103725081216
15554,5297.815475221409
15555,5297.950061891539
15556,5298.1633422203095
15557,5318.249572721942
15558,5303.182736251854
15559,5304.813720660797
15560,5298.951552878756
15561,5297.205890678937
15562,5295.459952065285
15563,5295.108153336382
15564,5291.233359623133
15565,5288.239967202865
15566,5287.332264818087
15567,5288.899684841709
15568,5290.5505686650695
15569,5284.090127432036
15570,5294.091515135404
15571,5292.75391701702
15572,5295.981108693682
15573,5295.839008201666
15574,5298.856092651058
15575,5295.687078629163
15576,5293.1818873042885
15577,5297.934636680348
15578,5297.987470110779
15579,5289.064388718033
15580,5288.3489690980505
15581,5288.536363306284
15582,5288.521579693791
15583,5290.792723775595
15584,5291.127487975134
15585,5289.91715855648
15586,5292.185328308565
15587,5286.116189197732
15588,5288.992116408128
15589,5285.0317917813245
15590,5287.080360896297
15591,5283.980280525876
15592,5279.143825532612
15593,5282.071897157274
15594,5283.620295054719
15595,5292.433101361212
15596,5294.057403411045
15597,5288.930855273147
15598,5294.498947245002
15599,5303.263783029085
15600,5300.932823730638
15601,5294.369701764114
15602,5295.139803789358
15603,5294.410543783808
15604,5290.629315926432
15605,5292.313447033761
15606,5289.274686064043
15607,5292.845514151825
15608,5297.3491956847965
15609,5296.987523727823
15610,5295.45313161352
15611,5296.6013532245715
15612,5299.766485657783
15613,5297.934279715988
15614,5287.83202531952
15615,5289.239803421411
15616,5295.793956330428
15617,5294.169960284003
15618,5294.352136859941
15619,5290.829726958979
15620,5293.024086589944
15621,5301.37834801006
15622,5301.104126282984
15623,5298.983117376151
15624,5293.675921439379
15625,5299.016893880857
15626,5298.122251074814
15627,5300.994927320204
15628,5292.915469415291
15629,5290.005141351372
15630,5292.101027021508
15631,5297.582229212706
15632,5291.004212459809
15633,5293.726435968234
15634,5304.753385441802
15635,5300.49674699453
15636,5299.172413418357
15637,5295.23964291549
15638,5296.949570171391
15639,5294.434503282323
15640,5292.247269101548
15641,5295.811477400888
15642,5297.111719552533
15643,5289.309693609404
15644,5285.923544201883
15645,5291.027278269204
15646,5291.698070337135
15647,5295.525790376361
15648,5295.988849613376
15649,5294.35624058737
15650,5293.034179696154
15651,5295.804011090574
15652,5289.433083375522
15653,5289.121597822159
15654,5288.083054536496
15655,5286.255529617716
15656,5288.97885966394
15657,5289.520771667261
15658,5292.120615174223
15659,5285.161241741614
15660,5284.905492929181
15661,5291.962380163681
15662,5293.593280230957
15663,5300.646268908458
15664,5293.757887558196
15665,5293.036053486052
15666,5294.5730816232435
15667,5291.422794659795
15668,5293.087920800034
15669,5293.57402210816
15670,5290.890323638311
15671,5287.174843607902
15672,5292.092053788381
15673,5294.071702869504
15674,5291.134611401364
15675,5291.319623802907
15676,5292.655007960901
15677,5291.527691293617
15678,5294.666598898476
15679,5298.612247737917
15680,5296.217327445325
15681,5297.190733213828
15682,5289.645746636782
15683,5292.509640013296
15684,5289.104833310744
15685,5293.794049216004
15686,5287.829670042262
15687,5295.645249883221
15688,5294.790322059787
15689,5295.243944092669
15690,5297.4592348266115
15691,5293.1229229690625
15692,5289.778773346485
15693,5286.105616585317
15694,5295.351090263801
15695,5295.437615297833
15696,5292.46984145804
15697,5293.760635044483
15698,5293.487169296587
15699,5299.960083342496
15700,5295.257919882319
15701,5292.76040032941
15702,5294.204079912729
15703,5294.693487187847
15704,5290.449617780458
15705,5296.421540535062
15706,5294.194926659691
15707,5295.909539501534
15708,5299.490532923171
15709,5293.244146831094
15710,5294.046484403989
15711,5290.494634205483
15712,5294.434911963625
15713,5290.783600601436
15714,5292.010567669407
15715,5290.323953397337
15716,5287.627991598093
15717,5293.601773146576
15718,5291.0495131369435
15719,5290.076796249157
15720,5296.236457963098
15721,5293.198416963366
15722,5291.826809282958
15723,5297.900145707109
